 TIME                    	KJ                       	KWh                      	Schlafen1                	Schlafen2                	Wohnen                   	Bad                      
8.3000000000000000E+01	1.6968304709573600E+03	4.7134179748815500E-01	1.0190333714661700E-01	3.6943846034153800E-01	0.0000000000000000E+00	0.0000000000000000E+00
8.4000000000000000E+01	2.9364060501912600E+03	8.1566834727535100E-01	0.0000000000000000E+00	4.6933688843950500E-01	3.2572533659626600E-01	2.0606122239580000E-02
8.5000000000000000E+01	8.4195973589246300E+03	2.3387770441457300E+00	2.2071346433534200E-01	4.6497798635373000E-01	1.5209475362027200E+00	1.3213805725393800E-01
8.6000000000000000E+01	1.0597230042830100E+04	2.9436750118972500E+00	2.3922624533595100E-01	3.3954379490899300E-01	2.0579697210988300E+00	3.0693525055347400E-01
8.7000000000000000E+01	3.1591982301779000E+03	8.7755506393830500E-01	3.7283171374668800E-01	1.8962403712620300E-01	2.6773106627139800E-01	4.7368246794015400E-02
8.8000000000000000E+01	1.8857924520049900E+03	5.2383123666805200E-01	4.5404363323565100E-01	6.9787603432400600E-02	0.0000000000000000E+00	0.0000000000000000E+00
8.9000000000000000E+01	1.2726677321629500E+04	3.5351881448970800E+00	1.2667225567206900E+00	7.7184991454242300E-01	1.2626062131719500E+00	2.3400946046202000E-01
9.0000000000000000E+01	1.7470764538022800E+04	4.8529901494507900E+00	1.7473646007738300E+00	1.3076771149231900E+00	1.5069223353071000E+00	2.9102609844667100E-01
9.1000000000000000E+01	1.0115130310476500E+04	2.8097584195768000E+00	5.8859877710283500E-01	5.2744095814414300E-01	1.4471471905032900E+00	2.4657149382653100E-01
9.2000000000000000E+01	6.5828140609883400E+03	1.8285594613856500E+00	0.0000000000000000E+00	5.9231172756569200E-02	1.5465163060909400E+00	2.2281198253814200E-01
9.3000000000000000E+01	8.5459645268538100E+03	2.3738790352371700E+00	3.2013038471395500E-01	2.8426917748128100E-01	1.5592178191203900E+00	2.1026165392154300E-01
9.4000000000000000E+01	9.8405856598336600E+03	2.7334960166204600E+00	4.8144098674804300E-01	4.3838713890597400E-01	1.6093770565466400E+00	2.0429083441980400E-01
9.5000000000000000E+01	1.0801332875112900E+04	3.0003702430869000E+00	6.0057662959617500E-01	5.4504854475393100E-01	1.6532669558872400E+00	2.0147811284955600E-01
9.6000000000000000E+01	1.1537411675935000E+04	3.2048365766486100E+00	6.7817591713974400E-01	6.2187674013761200E-01	1.7041963870912900E+00	2.0058753227996900E-01
9.7000000000000000E+01	1.2351323156994600E+04	3.4309230991651500E+00	1.5708340179980600E+00	1.3575828011359000E+00	5.0225213095435300E-01	2.5414907684131600E-04
9.8000000000000000E+01	1.4171816233727200E+04	3.9366156204797700E+00	2.0977027205627700E+00	1.8389128999170000E+00	0.0000000000000000E+00	0.0000000000000000E+00
9.9000000000000000E+01	1.3649023500497900E+04	3.7913954168049800E+00	1.7282733390446300E+00	1.6278359142877900E+00	3.8507279868667200E-01	5.0213364785888800E-02
1.0000000000000000E+02	1.2865442291025600E+04	3.5737339697293400E+00	1.5591120846766000E+00	1.5157894194603100E+00	4.9883246559243100E-01	0.0000000000000000E+00
1.0100000000000000E+02	1.3190424780503000E+04	3.6640068834730600E+00	1.4635193129716200E+00	1.4400406607310000E+00	7.0328826894789400E-01	5.7158640822544400E-02
1.0200000000000000E+02	1.3263218585247400E+04	3.6842273847909500E+00	1.4017061437213400E+00	1.3840793042399800E+00	8.1181724294081700E-01	8.6624693888808700E-02
1.0300000000000000E+02	1.7832588767531600E+04	4.9534968798698800E+00	1.3105657810496000E+00	1.2939467796946000E+00	2.0383631183909000E+00	3.1062120073478400E-01
1.0400000000000000E+02	1.9842862820397400E+04	5.5119063389992600E+00	1.2276278485218100E+00	1.2109396916277900E+00	2.6340625146751800E+00	4.3927628417448600E-01
1.0500000000000000E+02	1.2704557834078300E+04	3.5290438427995400E+00	3.9756437875980700E-01	5.4204228818178100E-01	2.2372331202597900E+00	3.5220405559816200E-01
1.0600000000000000E+02	4.2536221857380500E+03	1.1815617182605700E+00	0.0000000000000000E+00	1.4072884567005700E-01	9.5482903925397300E-01	8.6003833336538600E-02
1.0700000000000000E+02	2.9227193938778200E+03	8.1186649829939300E-01	3.0995373801055900E-01	3.7780888318872100E-01	1.2410387710011300E-01	0.0000000000000000E+00
1.0800000000000000E+02	4.6278534903223900E+03	1.2855148584228800E+00	3.4616649768212200E-01	4.7303679766139100E-01	4.3034333549698900E-01	3.5968227582382300E-02
1.0900000000000000E+02	1.0156878672247000E+04	2.8213551867352800E+00	4.3607718358569700E-01	4.8263431539935300E-01	1.6999901346331000E+00	2.0265355311713200E-01
1.1000000000000000E+02	1.2688430778273100E+04	3.5245641050758600E+00	4.6292748319271700E-01	4.2191996151281200E-01	2.2825382135521300E+00	3.5717844681820600E-01
1.1100000000000000E+02	6.5150712812371600E+03	1.8097420225658800E+00	5.6062933433519000E-01	4.3958335580289700E-01	7.2225216850526600E-01	8.7277163922526500E-02
1.1200000000000000E+02	4.2714997400242100E+03	1.1865277055622800E+00	6.3696127980013000E-01	5.4956642576215000E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.1300000000000000E+02	1.5742155193718100E+04	4.3728208871439200E+00	1.4426909885344700E+00	1.2075856751464000E+00	1.4766469367943100E+00	2.4589728666874800E-01
1.1400000000000000E+02	2.1666880139246300E+04	6.0185778164573100E+00	1.8934696684956900E+00	1.6200171634990900E+00	2.1706330610530200E+00	3.3445792340951100E-01
1.1500000000000000E+02	1.3203514426257800E+04	3.6676428961827100E+00	7.2377269424142100E-01	7.7463015854992000E-01	1.8887701119559400E+00	2.8046993143543000E-01
1.1600000000000000E+02	8.8413055148507900E+03	2.4559181985696600E+00	9.1249694460037800E-02	2.5377598680593200E-01	1.8613539546422000E+00	2.4953856266149500E-01
1.1700000000000000E+02	1.0357324042296300E+04	2.8770344561934100E+00	4.0968008224252200E-01	4.3968109104172600E-01	1.7958084222650000E+00	2.3186486064416500E-01
1.1800000000000000E+02	1.1365314643031900E+04	3.1570318452866400E+00	5.8143237304663400E-01	5.6294651347359700E-01	1.7907815260164000E+00	2.2187143275000600E-01
1.1900000000000000E+02	1.2028249359903800E+04	3.3411803777510500E+00	6.8207655167940800E-01	6.4563382056448300E-01	1.7976971442187000E+00	2.1577286128846100E-01
1.2000000000000000E+02	1.2503011672382100E+04	3.4730587978839200E+00	7.4303675568397600E-01	7.0160613838901300E-01	1.8165795092665500E+00	2.1183639454437900E-01
1.2100000000000000E+02	1.3021723320726800E+04	3.6171453668685700E+00	1.6174658403702600E+00	1.4167055775164400E+00	5.7435685410204500E-01	8.6170948798143600E-03
1.2200000000000000E+02	1.4394287007563600E+04	3.9984130576565500E+00	2.1232831824970100E+00	1.8751298751595400E+00	0.0000000000000000E+00	0.0000000000000000E+00
1.2300000000000000E+02	1.3593526686045800E+04	3.7759796350127300E+00	1.7258142647904400E+00	1.6360414471641600E+00	3.6620713257957300E-01	4.7916790478558000E-02
1.2400000000000000E+02	1.2561904787048000E+04	3.4894179964022100E+00	1.5263279686045500E+00	1.4943047765412700E+00	4.6878525125639200E-01	0.0000000000000000E+00
1.2500000000000000E+02	1.2587343392617800E+04	3.4964842757271500E+00	1.4084859237738500E+00	1.3964102684174200E+00	6.3988647839305200E-01	5.1701605142837900E-02
1.2600000000000000E+02	1.2492543038638300E+04	3.4701508440661900E+00	1.3334831877958700E+00	1.3265820917488900E+00	7.3396788410198000E-01	7.6117680419452900E-02
1.2700000000000000E+02	1.7049376883161200E+04	4.7359380231003400E+00	1.2347659793969600E+00	1.2276748482640000E+00	1.9749036022746800E+00	2.9859359316469300E-01
1.2800000000000000E+02	1.9078978507175100E+04	5.2997162519931000E+00	1.1443513133208600E+00	1.1360670893955000E+00	2.5935098663393500E+00	4.2578798293738400E-01
1.2900000000000000E+02	1.1759881095424300E+04	3.2666336376178500E+00	3.0430892404137100E-01	4.5594236213503600E-01	2.1693495380858600E+00	3.3703281335558400E-01
1.3000000000000000E+02	3.6362703932436500E+03	1.0100751092343500E+00	0.0000000000000000E+00	5.3800033538891500E-02	8.7606518428912300E-01	8.0209891406333500E-02
1.3100000000000000E+02	2.2398514691238900E+03	6.2218096364552600E-01	3.1927581784857200E-01	2.9659885262010400E-01	6.3062931768498700E-03	0.0000000000000000E+00
1.3200000000000000E+02	3.7777314798925200E+03	1.0493698555257000E+00	3.3023823204621800E-01	3.9895009933028900E-01	2.8479181619849900E-01	3.5389707950695000E-02
1.3300000000000000E+02	9.0154958327898400E+03	2.5043043979971800E+00	3.8291165722411400E-01	4.0430146612554200E-01	1.5220060684166300E+00	1.9508520623089100E-01
1.3400000000000000E+02	1.1928115542935000E+04	3.3133654285930600E+00	3.8346198956902100E-01	3.8599685359596200E-01	2.1999227262103600E+00	3.4398385921771500E-01
1.3500000000000000E+02	6.1642548515667600E+03	1.7122930143241000E+00	4.5916673040761900E-01	4.5278647407813200E-01	7.3046044947532300E-01	6.9879360363026800E-02
1.3600000000000000E+02	3.7866515122822100E+03	1.0518476423006100E+00	5.3219094565356500E-01	5.1965669664704900E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.3700000000000000E+02	1.4545164076029700E+04	4.0403233544526900E+00	1.3091200037223200E+00	1.1320713418046400E+00	1.3649943539111100E+00	2.3413765501461200E-01
1.3800000000000000E+02	1.9663302863236200E+04	5.4620285731211700E+00	1.7241745678490000E+00	1.4964456062941900E+00	1.9430244246897900E+00	2.9838397428818600E-01
1.3900000000000000E+02	1.0745165457334700E+04	2.9847681825929800E+00	5.1616893233856100E-01	6.0505494763651000E-01	1.6211708833332600E+00	2.4237341928464800E-01
1.4000000000000000E+02	6.4604858038333900E+03	1.7945793899537200E+00	0.0000000000000000E+00	4.5036310785215400E-02	1.5416502594768900E+00	2.0789281969161400E-01
1.4100000000000000E+02	7.3418277900647700E+03	2.0393966083513200E+00	2.1584480729798200E-01	1.9934253823295800E-01	1.4375825838288800E+00	1.8662667899150400E-01
1.4200000000000000E+02	7.5700406463470500E+03	2.1027890684297400E+00	2.2115765064438300E-01	2.9588809000475000E-01	1.4126213857431700E+00	1.7312194203743300E-01
1.4300000000000000E+02	8.1000942171863500E+03	2.2500261714406500E+00	3.3553530807373600E-01	3.5793324716458700E-01	1.3922756544784700E+00	1.6428196172386000E-01
1.4400000000000000E+02	4.1884356991137400E+03	1.1634543608649300E+00	4.4337185876575300E-01	4.4322269208056300E-01	2.7685981001861000E-01	0.0000000000000000E+00
1.4500000000000000E+02	3.6592529294544900E+03	1.0164591470706900E+00	5.1326972342165900E-01	5.0318942364903400E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.4600000000000000E+02	9.4640364260878000E+03	2.6288990072466100E+00	1.3311201394022900E+00	1.1573727104683500E+00	1.4040615737596900E-01	0.0000000000000000E+00
1.4700000000000000E+02	1.2151471470779100E+04	3.3754087418830800E+00	1.7995442787071500E+00	1.5758644631759200E+00	0.0000000000000000E+00	0.0000000000000000E+00
1.4800000000000000E+02	1.0470680021689100E+04	2.9085222282469600E+00	1.3935957021875900E+00	1.3256934023618000E+00	1.6744775105941300E-01	2.1785372638149700E-02
1.4900000000000000E+02	9.3200238716998900E+03	2.5888955199166400E+00	1.1830237391298400E+00	1.1706146107421300E+00	2.3525717004466000E-01	0.0000000000000000E+00
1.5000000000000000E+02	8.9237419905403800E+03	2.4788172195945500E+00	1.0628622546758400E+00	1.0685472094705600E+00	3.1625824482323300E-01	3.1149510624922000E-02
1.5100000000000000E+02	1.3334245450039400E+04	3.7039570694554000E+00	9.4602870695711900E-01	9.5509825332325000E-01	1.5697055887004600E+00	2.3312452047457100E-01
1.5200000000000000E+02	1.5406735845308100E+04	4.2796488459189100E+00	8.5311081822549800E-01	8.6030438291662500E-01	2.1990566578646600E+00	3.6717698691212300E-01
1.5300000000000000E+02	8.2449802570576100E+03	2.2902722936271100E+00	2.3531064659574700E-02	1.8782624429910600E-01	1.7951192121294900E+00	2.8379577253894300E-01
1.5400000000000000E+02	9.1349808224916800E+03	2.5374946729143600E+00	3.3336777183845400E-01	3.8620876185736000E-01	1.5855579729035200E+00	2.3236016631502100E-01
1.5500000000000000E+02	1.2612188639241900E+04	3.5033857331227600E+00	1.1271883316563500E+00	9.7977127790957600E-01	1.2012485203371500E+00	1.9517760321969000E-01
1.5600000000000000E+02	1.0419486077492800E+04	2.8943016881924300E+00	8.7134766348647500E-01	8.2695256184965500E-01	1.0287339819982100E+00	1.6726748085809200E-01
1.5700000000000000E+02	4.4879934915852700E+03	1.2466648587736900E+00	0.0000000000000000E+00	1.0264460098976200E-01	9.9506724505220400E-01	1.4895301273172100E-01
1.5800000000000000E+02	4.0613567621118500E+03	1.1281546561421800E+00	0.0000000000000000E+00	0.0000000000000000E+00	9.9331673111092700E-01	1.3483792503125400E-01
1.5900000000000000E+02	6.4501384952416200E+02	1.7917051375671200E-01	8.8241671441066300E-02	9.0928842315645400E-02	0.0000000000000000E+00	0.0000000000000000E+00
1.6000000000000000E+02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
1.6100000000000000E+02	1.5796442258963700E+03	4.3879006274899200E-01	1.8486827589129600E-01	1.5216081943051900E-01	1.0176096742717700E-01	0.0000000000000000E+00
1.6200000000000000E+02	1.0223186424534500E+04	2.8397740068151400E+00	9.3656984414706900E-01	8.3740075782210200E-01	9.6186175426322000E-01	1.0394165058275200E-01
1.6300000000000000E+02	1.1944508088073100E+04	3.3179189133536500E+00	6.8602520594708500E-01	6.4642284370393700E-01	1.7362130342135000E+00	2.4925782948912900E-01
1.6400000000000000E+02	6.5157244293610500E+03	1.8099234526002900E+00	0.0000000000000000E+00	5.0385577209179600E-02	1.5527373780234000E+00	2.0680049736771100E-01
1.6500000000000000E+02	6.9985172079169300E+03	1.9440325577547000E+00	1.8996255218563100E-01	1.7963230797206800E-01	1.3923752128482700E+00	1.8206248474873300E-01
1.6600000000000000E+02	2.7912156344338000E+03	7.7533767623161200E-01	2.6030437713149600E-01	3.0121075310898400E-01	2.1382254599113200E-01	0.0000000000000000E+00
1.6700000000000000E+02	2.7172299831062400E+03	7.5478610641840000E-01	3.7398743243943300E-01	3.8079867397896700E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.6800000000000000E+02	3.9220341956686200E+03	1.0894539432412800E+00	4.2801193031091100E-01	4.2094016996234200E-01	2.4050184296803000E-01	0.0000000000000000E+00
1.6900000000000000E+02	3.7863922859553500E+03	1.0517756349876000E+00	4.8208479063472400E-01	4.6923259320175900E-01	1.0045825115111500E-01	0.0000000000000000E+00
1.7000000000000000E+02	9.4643310393984400E+03	2.6289808442773400E+00	1.3005384768415000E+00	1.1256501707400000E+00	1.7984482299565800E-01	2.2947373700189900E-02
1.7100000000000000E+02	1.2447007796007900E+04	3.4575021655577400E+00	1.7557699418140200E+00	1.5318247700974100E+00	1.6990745364631000E-01	0.0000000000000000E+00
1.7200000000000000E+02	1.0388592911901700E+04	2.8857202533060200E+00	1.3454467852967600E+00	1.2776975177470500E+00	2.3470208337269300E-01	2.7873866889509700E-02
1.7300000000000000E+02	9.1538577502263500E+03	2.5427382639517600E+00	1.1259584100690300E+00	1.1141166849611100E+00	2.8022752556238000E-01	2.2435643359240300E-02
1.7400000000000000E+02	8.4231010595490300E+03	2.3397502943191700E+00	9.9740376748027300E-01	1.0042738156523000E+00	2.9620210679616800E-01	4.1870604390435400E-02
1.7500000000000000E+02	1.2526174506043800E+04	3.4794929183455000E+00	8.7093837992569000E-01	8.8192875538061100E-01	1.4726524048657100E+00	2.5397337817349300E-01
1.7600000000000000E+02	1.4315243251307600E+04	3.9764564586965700E+00	7.7280666505251300E-01	7.8258565850535200E-01	2.0453706563940900E+00	3.7569347874461300E-01
1.7700000000000000E+02	7.3093285542546200E+03	2.0303690428485000E+00	0.0000000000000000E+00	1.0728621179601700E-01	1.6381744462852200E+00	2.8490838476726700E-01
1.7800000000000000E+02	8.2307497957059000E+03	2.2863193876960800E+00	2.8006494869469600E-01	3.0565293823637100E-01	1.4718207103287100E+00	2.2878079043630600E-01
1.7900000000000000E+02	1.1692684735672100E+04	3.2479679821311500E+00	1.0206883958014700E+00	9.0212529087126700E-01	1.1363418799287800E+00	1.8881241552963300E-01
1.8000000000000000E+02	9.5822410787272200E+03	2.6617336329797800E+00	7.7403810657125900E-01	7.4638299832567400E-01	9.8289080789817000E-01	1.5842172018467900E-01
1.8100000000000000E+02	3.7650988213696400E+03	1.0458607837137900E+00	0.0000000000000000E+00	4.4030195531830400E-03	9.0568611424267800E-01	1.3577164991792800E-01
1.8200000000000000E+02	3.5984073747369800E+03	9.9955760409360700E-01	0.0000000000000000E+00	0.0000000000000000E+00	8.7911419574884700E-01	1.2044340834476000E-01
1.8300000000000000E+02	1.7854893099115700E+02	4.9596925275321300E-02	0.0000000000000000E+00	4.9596925275321300E-02	0.0000000000000000E+00	0.0000000000000000E+00
1.8400000000000000E+02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
1.8500000000000000E+02	8.0221399005574100E+02	2.2283721945992800E-01	1.1298324740032400E-01	1.0985397205960400E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.8600000000000000E+02	8.4086535577572600E+03	2.3357370993770200E+00	7.5938384096579700E-01	6.8583444910269100E-01	7.9784695116494800E-01	9.2671858143582600E-02
1.8700000000000000E+02	9.9623370202672500E+03	2.7673158389631300E+00	5.2600681992028300E-01	4.9910476102790600E-01	1.5224432565004500E+00	2.1976100151448600E-01
1.8800000000000000E+02	5.4642392525834800E+03	1.5178442368287500E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.3364253426145300E+00	1.8141889421421500E-01
1.8900000000000000E+02	5.8259061374260400E+03	1.6183072603961200E+00	1.3855840011957100E-01	1.0787255146180500E-01	1.2111871349625200E+00	1.6068917385222600E-01
1.9000000000000000E+02	1.3201907155223900E+03	3.6671964320066300E-01	9.9182652474686400E-02	1.7756819886438500E-01	8.9968791861591700E-02	0.0000000000000000E+00
1.9100000000000000E+02	1.9594897927560300E+03	5.4430272021000800E-01	2.6117883116188000E-01	2.8312388904812800E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.9200000000000000E+02	7.3857156226177900E+03	2.0515876729493900E+00	2.8813232554689800E-01	2.8719908751625900E-01	1.2985182189057200E+00	1.7773804098050800E-01
1.9300000000000000E+02	9.1497147526358700E+03	2.5415874312877400E+00	1.1341907278151200E+00	9.6555436916012800E-01	4.3530532612642900E-01	6.5370081860641400E-03
1.9400000000000000E+02	1.0822965111219600E+04	3.0063791975610000E+00	1.6132348979425600E+00	1.3931442996184500E+00	0.0000000000000000E+00	0.0000000000000000E+00
1.9500000000000000E+02	8.7104341595228000E+03	2.4195650443118900E+00	1.2065358365335400E+00	1.1416408173301900E+00	5.5093538573276900E-02	1.6294851874883500E-02
1.9600000000000000E+02	7.2293984747325800E+03	2.0081662429812700E+00	1.0090218836368000E+00	9.9914435934447100E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.9700000000000000E+02	6.8411897478884900E+03	1.9003304855245800E+00	8.9580141589235600E-01	9.0350387423692400E-01	8.1310450234196800E-02	1.9714745161102300E-02
1.9800000000000000E+02	6.1064219293585100E+03	1.6962283137107000E+00	8.4288978857066400E-01	8.5333852514003400E-01	0.0000000000000000E+00	0.0000000000000000E+00
1.9900000000000000E+02	1.0934335261402900E+04	3.0373153503896900E+00	7.6357656049736000E-01	7.7118278050262000E-01	1.2782854408275000E+00	2.2427056856220700E-01
2.0000000000000000E+02	1.3083399728361200E+04	3.6342777023225700E+00	6.9696297387854800E-01	7.0047162174996700E-01	1.9097878855643700E+00	3.2705522112968300E-01
2.0100000000000000E+02	6.5412523147515800E+03	1.8170145318754400E+00	0.0000000000000000E+00	3.9350395499540800E-02	1.5260350680173000E+00	2.5162906835859800E-01
2.0200000000000000E+02	8.7950812068822600E+02	2.4430781130228500E-01	0.0000000000000000E+00	0.0000000000000000E+00	2.4107266471646700E-01	3.2351465858179000E-03
2.0300000000000000E+02	5.0916977391605900E+02	1.4143604831001700E-01	4.4926178595276400E-02	9.6509869714740200E-02	0.0000000000000000E+00	0.0000000000000000E+00
2.0400000000000000E+02	5.3154820073741600E+02	1.4765227798261500E-01	0.0000000000000000E+00	0.0000000000000000E+00	1.3461386158507100E-01	1.3038416397544500E-02
2.0500000000000000E+02	4.3682086587907900E+03	1.2133912941085500E+00	8.4092070140799500E-02	6.3067106631583800E-02	9.5855496981379100E-01	1.0767714752237800E-01
2.0600000000000000E+02	7.3600505134662400E+03	2.0444584759628400E+00	0.0000000000000000E+00	2.3523775417191100E-02	1.7468186901181300E+00	2.7411601042752300E-01
2.0700000000000000E+02	2.0604222644030100E+03	5.7233951788972600E-01	1.2828927523878700E-01	1.2841718268090300E-01	3.0583572814291500E-01	9.7973318271209500E-03
2.0800000000000000E+02	1.3669837737815700E+03	3.7971771493932600E-01	1.7506502114733800E-01	2.0465269379198800E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.0900000000000000E+02	1.1651169864610100E+04	3.2364360735028000E+00	9.9290101545952400E-01	8.3832497608951800E-01	1.1895884087848000E+00	2.1562167316895700E-01
2.1000000000000000E+02	1.5716259793032000E+04	4.3656277202866700E+00	1.4544024134615700E+00	1.2394379729711400E+00	1.4434958553007400E+00	2.2829147855322800E-01
2.1100000000000000E+02	7.3830960574015600E+03	2.0508600159448800E+00	2.7665251822101600E-01	3.7162707956281800E-01	1.2157935806910800E+00	1.8678683746996400E-01
2.1200000000000000E+02	4.7378001721193300E+03	1.3160556033664800E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.1544431376974700E+00	1.6161246566901000E-01
2.1300000000000000E+02	5.1608150282096500E+03	1.4335597300582400E+00	1.1985765909678500E-01	8.8055232275736700E-02	1.0798403630127900E+00	1.4580647567292600E-01
2.1400000000000000E+02	4.5852686405556400E+03	1.2736857334876800E+00	0.0000000000000000E+00	4.0839412858451100E-02	1.0972783384450300E+00	1.3556798218419800E-01
2.1500000000000000E+02	5.3236402249829800E+03	1.4787889513841600E+00	1.2863754441443600E-01	1.2995446753042700E-01	1.0910128257914200E+00	1.2918411364787800E-01
2.1600000000000000E+02	5.6751821218576800E+03	1.5764394782938000E+00	1.4951845056175000E-01	1.9018626568792700E-01	1.1113631777588300E+00	1.2537158428529300E-01
2.1700000000000000E+02	7.0458615882246300E+03	1.9571837745068400E+00	1.0530543499386100E+00	9.0412942456823000E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.1800000000000000E+02	1.0405628474211800E+04	2.8904523539477100E+00	1.5508914027466900E+00	1.3395609512010200E+00	0.0000000000000000E+00	0.0000000000000000E+00
2.1900000000000000E+02	8.1574145888297900E+03	2.2659484968971600E+00	1.1638345832007300E+00	1.1021139136964400E+00	0.0000000000000000E+00	0.0000000000000000E+00
2.2000000000000000E+02	6.9720844518808600E+03	1.9366901255224600E+00	9.7296410207969800E-01	9.6372602344276200E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.2100000000000000E+02	6.2218882853732400E+03	1.7283023014925700E+00	8.6027067643332200E-01	8.6803162505924400E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.2200000000000000E+02	5.8087504831762500E+03	1.6135418008822900E+00	8.0141008412901800E-01	8.1213171675327200E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.2300000000000000E+02	1.0290534063234900E+04	2.8584816842319200E+00	7.1407244916691000E-01	7.2254470493810900E-01	1.2262277273072600E+00	1.9563680281963800E-01
2.2400000000000000E+02	1.1656022399907000E+04	3.2377839999741700E+00	6.4592549024160600E-01	6.5106022499991200E-01	1.6664609076741500E+00	2.7433737705849700E-01
2.2500000000000000E+02	5.5729660605006400E+03	1.5480461279168400E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.3342477751470300E+00	2.1379835276981300E-01
2.2600000000000000E+02	2.5759719758066600E+02	7.1554777105740700E-02	0.0000000000000000E+00	0.0000000000000000E+00	7.1554777105740700E-02	0.0000000000000000E+00
2.2700000000000000E+02	1.7046688555514000E+02	4.7351912654205400E-02	0.0000000000000000E+00	4.7351912654205400E-02	0.0000000000000000E+00	0.0000000000000000E+00
2.2800000000000000E+02	1.9174481668576900E+02	5.3262449079380300E-02	0.0000000000000000E+00	0.0000000000000000E+00	5.3262449079380300E-02	0.0000000000000000E+00
2.2900000000000000E+02	3.1184775342358200E+03	8.6624375950995000E-01	1.6846576665335700E-02	2.7916207050905300E-02	7.3587684609979900E-01	8.5604129693909800E-02
2.3000000000000000E+02	6.4733754189627200E+03	1.7981598386007600E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.5551744616269200E+00	2.4298537697383600E-01
2.3100000000000000E+02	1.0828722733450300E+03	3.0079785370695300E-01	8.7887516837928100E-02	7.8804117702890100E-02	1.3410621916613500E-01	0.0000000000000000E+00
2.3200000000000000E+02	3.5368427348648000E+02	9.8245631524022300E-02	1.7709633930934500E-02	8.0535997593087800E-02	0.0000000000000000E+00	0.0000000000000000E+00
2.3300000000000000E+02	1.0613518448802100E+04	2.9481995691117000E+00	8.7451738912755200E-01	7.3380331521234700E-01	1.1415763140322100E+00	1.9830255073958700E-01
2.3400000000000000E+02	1.4386407736711300E+04	3.9962243713087100E+00	1.3594541882841400E+00	1.1513702521993800E+00	1.2820254691835300E+00	2.0337446164166200E-01
2.3500000000000000E+02	6.2694609702481700E+03	1.7415169361800500E+00	1.9546773616491700E-01	2.9380342161074600E-01	1.0850521382663000E+00	1.6719364013808300E-01
2.3600000000000000E+02	4.2560300840676800E+03	1.1822305789076900E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.0361870044263900E+00	1.4604357448129900E-01
2.3700000000000000E+02	4.6514695882850200E+03	1.2920748856347300E+00	1.0054848873182400E-01	7.0860839320668600E-02	9.8693031230983500E-01	1.3373524527240000E-01
2.3800000000000000E+02	4.1849060414377700E+03	1.1624739003993800E+00	0.0000000000000000E+00	0.0000000000000000E+00	1.0356752941988200E+00	1.2679860620056000E-01
2.3900000000000000E+02	5.0353540096191500E+03	1.3987094471164300E+00	1.2279020853086400E-01	1.0115946478626300E-01	1.0515520781042900E+00	1.2320769569501300E-01
2.4000000000000000E+02	5.3022447175226800E+03	1.4728457548674100E+00	9.6933976724797600E-02	1.5868650107494100E-01	1.0956411460153700E+00	1.2158413105230200E-01
2.4100000000000000E+02	6.9037236359952500E+03	1.9177010099986800E+00	1.0292189183405800E+00	8.8848209165810200E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.4200000000000000E+02	1.0424162649710900E+04	2.8956007360308000E+00	1.5523111069082700E+00	1.3432896291225200E+00	0.0000000000000000E+00	0.0000000000000000E+00
2.4300000000000000E+02	8.3407982255413500E+03	2.3168883959837100E+00	1.1898398850214000E+00	1.1270485109623100E+00	0.0000000000000000E+00	0.0000000000000000E+00
2.4400000000000000E+02	7.3349915907307800E+03	2.0374976640918800E+00	1.0251877657866200E+00	1.0123098983052700E+00	0.0000000000000000E+00	0.0000000000000000E+00
2.4500000000000000E+02	6.9587787499528000E+03	1.9329940972091100E+00	9.2573703408481900E-01	9.2855666227640200E-01	7.8700400847890200E-02	0.0000000000000000E+00
2.4600000000000000E+02	6.3083114468525900E+03	1.7523087352368300E+00	8.7313874349149800E-01	8.7916999174533200E-01	0.0000000000000000E+00	0.0000000000000000E+00
2.4700000000000000E+02	1.0973391857997800E+04	3.0481644049993900E+00	7.8346587874746200E-01	7.8844430027466500E-01	1.2701824006918200E+00	2.0607182528544000E-01
2.4800000000000000E+02	1.2726768230421900E+04	3.5352133973394100E+00	7.0910651357386000E-01	7.1208994998114000E-01	1.8206194132122000E+00	2.9339752057221200E-01
